"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"2482","202.351504","","","IEEE 802.15.4","151","","Ack"
"2483","202.385000","::202:2:2:2","::20b:b:b:b","UDP","168","24","5678  >  8765 Len=8"
"2484","202.387504","","","IEEE 802.15.4","168","","Ack"
"2485","202.673000","::207:7:7:7","::202:2:2:2","UDP","78","24","8765  >  5678 Len=8"
"2486","202.675504","","","IEEE 802.15.4","78","","Ack"
"2487","202.696000","::202:2:2:2","::207:7:7:7","UDP","169","24","5678  >  8765 Len=8"
"2488","202.698504","","","IEEE 802.15.4","169","","Ack"
"2489","203.168000","fe80::20b:b:b:b","ff02::1a","ICMPv6","152","76","RPL Control (DODAG Information Object)"
"2490","203.806000","::204:4:4:4","::202:2:2:2","UDP","109","24","8765  >  5678 Len=8"
"2491","203.808504","","","IEEE 802.15.4","109","","Ack"
"2492","203.828000","::202:2:2:2","::204:4:4:4","UDP","170","24","5678  >  8765 Len=8"
"2493","203.830504","","","IEEE 802.15.4","170","","Ack"
"2494","203.880000","::212:12:12:12","::201:1:1:1","UDP","107","24","8765  >  5678 Len=8"
"2495","203.882504","","","IEEE 802.15.4","107","","Ack"
"2496","203.895000","::201:1:1:1","::212:12:12:12","UDP","191","24","5678  >  8765 Len=8"
"2497","203.897504","","","IEEE 802.15.4","191","","Ack"
"2498","204.028000","::20d:d:d:d","::202:2:2:2","UDP","72","24","8765  >  5678 Len=8"
"2499","204.030504","","","IEEE 802.15.4","72","","Ack"
"2500","204.053000","::202:2:2:2","::20d:d:d:d","UDP","171","24","5678  >  8765 Len=8"
"2501","204.055504","","","IEEE 802.15.4","171","","Ack"
"2502","204.169000","::20c:c:c:c","::202:2:2:2","UDP","73","24","8765  >  5678 Len=8"
"2503","204.171504","","","IEEE 802.15.4","73","","Ack"
"2504","204.178000","::202:2:2:2","::20c:c:c:c","UDP","172","24","5678  >  8765 Len=8"
"2505","204.180504","","","IEEE 802.15.4","172","","Ack"
"2506","205.210000","::206:6:6:6","::202:2:2:2","UDP","222","24","8765  >  5678 Len=8"
"2507","205.212504","","","IEEE 802.15.4","222","","Ack"
"2508","205.218000","::202:2:2:2","::206:6:6:6","UDP","173","24","5678  >  8765 Len=8"
"2509","205.220504","","","IEEE 802.15.4","173","","Ack"
"2510","205.333000","::20a:a:a:a","::202:2:2:2","UDP","23","24","8765  >  5678 Len=8"
"2511","205.335504","","","IEEE 802.15.4","23","","Ack"
"2512","205.368000","::202:2:2:2","::20a:a:a:a","UDP","174","24","5678  >  8765 Len=8"
"2513","205.370504","","","IEEE 802.15.4","174","","Ack"
"2514","205.487000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","221","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"2515","205.491936","","","IEEE 802.15.4","221","","Ack"
"2516","205.509000","::215:15:15:15","::202:2:2:2","UDP","222","105","8765  >  5678 Len=89"
"2517","205.511120","","","IEEE 802.15.4","222","","Ack"
"2518","205.521000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","175","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2519","205.525936","","","IEEE 802.15.4","175","","Ack"
"2520","205.569000","::202:2:2:2","::215:15:15:15","UDP","176","105","5678  >  8765 Len=89"
"2521","205.571120","","","IEEE 802.15.4","176","","Ack"
"2522","205.594000","::205:5:5:5","::201:1:1:1","UDP","160","24","8765  >  5678 Len=8"
"2523","205.596504","","","IEEE 802.15.4","160","","Ack"
"2524","205.600000","::201:1:1:1","::205:5:5:5","UDP","192","24","5678  >  8765 Len=8"
"2525","205.602504","","","IEEE 802.15.4","192","","Ack"
"2526","205.789000","::209:9:9:9","::201:1:1:1","UDP","178","24","8765  >  5678 Len=8"
"2527","205.791504","","","IEEE 802.15.4","178","","Ack"
"2528","205.827000","::201:1:1:1","::209:9:9:9","UDP","193","24","5678  >  8765 Len=8"
"2529","205.829504","","","IEEE 802.15.4","193","","Ack"
"2530","206.031000","fe80::20a:a:a:a","fe80::20c:c:c:c","ICMPv6","24","76","RPL Control (DODAG Information Object)"
"2531","206.035200","","","IEEE 802.15.4","24","","Ack"
"2532","206.092000","::211:11:11:11","::202:2:2:2","UDP","79","24","8765  >  5678 Len=8"
"2533","206.094504","","","IEEE 802.15.4","79","","Ack"
"2534","206.131000","::202:2:2:2","::211:11:11:11","UDP","177","24","5678  >  8765 Len=8"
"2535","206.133504","","","IEEE 802.15.4","177","","Ack"
"2536","206.404000","::203:3:3:3","::201:1:1:1","UDP","115","24","8765  >  5678 Len=8"
"2537","206.406504","","","IEEE 802.15.4","115","","Ack"
"2538","206.418000","::201:1:1:1","::203:3:3:3","UDP","194","24","5678  >  8765 Len=8"
"2539","206.420504","","","IEEE 802.15.4","194","","Ack"
"2540","206.921000","::208:8:8:8","::202:2:2:2","UDP","16","24","8765  >  5678 Len=8"
"2541","206.923504","","","IEEE 802.15.4","16","","Ack"
"2542","206.937000","::202:2:2:2","::208:8:8:8","UDP","178","24","5678  >  8765 Len=8"
"2543","206.939504","","","IEEE 802.15.4","178","","Ack"
"2544","207.427000","::210:10:10:10","::201:1:1:1","UDP","157","24","8765  >  5678 Len=8"
"2545","207.429504","","","IEEE 802.15.4","157","","Ack"
"2546","207.463000","::201:1:1:1","::210:10:10:10","UDP","195","24","5678  >  8765 Len=8"
"2547","207.465504","","","IEEE 802.15.4","195","","Ack"
"2548","207.562000","::20f:f:f:f","::202:2:2:2","UDP","38","24","8765  >  5678 Len=8"
"2549","207.564504","","","IEEE 802.15.4","38","","Ack"
"2550","207.593000","::202:2:2:2","::20f:f:f:f","UDP","179","24","5678  >  8765 Len=8"
"2551","207.595504","","","IEEE 802.15.4","179","","Ack"
"2552","207.718000","::20e:e:e:e","::201:1:1:1","UDP","55","24","8765  >  5678 Len=8"
"2553","207.720504","","","IEEE 802.15.4","55","","Ack"
"2554","207.731000","::201:1:1:1","::20e:e:e:e","UDP","196","24","5678  >  8765 Len=8"
"2555","207.733504","","","IEEE 802.15.4","196","","Ack"
"2556","208.349000","::20b:b:b:b","::202:2:2:2","UDP","153","24","8765  >  5678 Len=8"
"2557","208.351504","","","IEEE 802.15.4","153","","Ack"
"2558","208.369000","::202:2:2:2","::20b:b:b:b","UDP","180","24","5678  >  8765 Len=8"
"2559","208.371504","","","IEEE 802.15.4","180","","Ack"
"2560","208.705000","::207:7:7:7","::202:2:2:2","UDP","79","24","8765  >  5678 Len=8"
"2561","208.707504","","","IEEE 802.15.4","79","","Ack"
"2562","208.740000","::202:2:2:2","::207:7:7:7","UDP","181","24","5678  >  8765 Len=8"
"2563","208.742504","","","IEEE 802.15.4","181","","Ack"
"2564","209.807000","::204:4:4:4","::202:2:2:2","UDP","110","24","8765  >  5678 Len=8"
"2565","209.809504","","","IEEE 802.15.4","110","","Ack"
"2566","209.826000","::202:2:2:2","::204:4:4:4","UDP","182","24","5678  >  8765 Len=8"
"2567","209.828504","","","IEEE 802.15.4","182","","Ack"
"2568","210.012000","::20d:d:d:d","::202:2:2:2","UDP","73","24","8765  >  5678 Len=8"
"2569","210.014504","","","IEEE 802.15.4","73","","Ack"
"2570","210.057000","::202:2:2:2","::20d:d:d:d","UDP","183","24","5678  >  8765 Len=8"
"2571","210.059504","","","IEEE 802.15.4","183","","Ack"
"2572","210.171000","::20c:c:c:c","::202:2:2:2","UDP","74","24","8765  >  5678 Len=8"
"2573","210.173504","","","IEEE 802.15.4","74","","Ack"
"2574","210.194000","::202:2:2:2","::20c:c:c:c","UDP","184","24","5678  >  8765 Len=8"
"2575","210.196504","","","IEEE 802.15.4","184","","Ack"
"2576","211.204000","::206:6:6:6","::202:2:2:2","UDP","223","24","8765  >  5678 Len=8"
"2577","211.206504","","","IEEE 802.15.4","223","","Ack"
"2578","211.223000","::202:2:2:2","::206:6:6:6","UDP","185","24","5678  >  8765 Len=8"
"2579","211.225504","","","IEEE 802.15.4","185","","Ack"
"2580","211.333000","::20a:a:a:a","::202:2:2:2","UDP","25","24","8765  >  5678 Len=8"
"2581","211.335504","","","IEEE 802.15.4","25","","Ack"
"2582","211.372000","::202:2:2:2","::20a:a:a:a","UDP","186","24","5678  >  8765 Len=8"
"2583","211.374504","","","IEEE 802.15.4","186","","Ack"
"2584","211.577000","::205:5:5:5","::201:1:1:1","UDP","161","24","8765  >  5678 Len=8"
"2585","211.579504","","","IEEE 802.15.4","161","","Ack"
"2586","211.589000","::201:1:1:1","::205:5:5:5","UDP","197","24","5678  >  8765 Len=8"
"2587","211.591504","","","IEEE 802.15.4","197","","Ack"
"2588","211.793000","::209:9:9:9","::201:1:1:1","UDP","179","24","8765  >  5678 Len=8"
"2589","211.795504","","","IEEE 802.15.4","179","","Ack"
"2590","211.824000","::201:1:1:1","::209:9:9:9","UDP","198","24","5678  >  8765 Len=8"
"2591","211.826504","","","IEEE 802.15.4","198","","Ack"
"2592","212.107000","::211:11:11:11","::202:2:2:2","UDP","80","24","8765  >  5678 Len=8"
"2593","212.109504","","","IEEE 802.15.4","80","","Ack"
"2594","212.114000","::202:2:2:2","::211:11:11:11","UDP","187","24","5678  >  8765 Len=8"
"2595","212.116504","","","IEEE 802.15.4","187","","Ack"
"2596","212.401000","::203:3:3:3","::201:1:1:1","UDP","116","24","8765  >  5678 Len=8"
"2597","212.403504","","","IEEE 802.15.4","116","","Ack"
"2598","212.432000","::201:1:1:1","::203:3:3:3","UDP","199","24","5678  >  8765 Len=8"
"2599","212.434504","","","IEEE 802.15.4","199","","Ack"
"2600","212.666000","fe80::201:1:1:1","ff02::1a","ICMPv6","200","76","RPL Control (DODAG Information Object)"
"2601","212.927000","::208:8:8:8","::202:2:2:2","UDP","17","24","8765  >  5678 Len=8"
"2602","212.929504","","","IEEE 802.15.4","17","","Ack"
"2603","212.970000","::202:2:2:2","::208:8:8:8","UDP","188","24","5678  >  8765 Len=8"
"2604","212.972504","","","IEEE 802.15.4","188","","Ack"
"2605","213.409000","::210:10:10:10","::201:1:1:1","UDP","158","24","8765  >  5678 Len=8"
"2606","213.411504","","","IEEE 802.15.4","158","","Ack"
"2607","213.420000","::201:1:1:1","::210:10:10:10","UDP","201","24","5678  >  8765 Len=8"
"2608","213.422504","","","IEEE 802.15.4","201","","Ack"
"2609","213.544000","::20f:f:f:f","::202:2:2:2","UDP","39","24","8765  >  5678 Len=8"
"2610","213.546504","","","IEEE 802.15.4","39","","Ack"
"2611","213.552000","::202:2:2:2","::20f:f:f:f","UDP","189","24","5678  >  8765 Len=8"
"2612","213.554504","","","IEEE 802.15.4","189","","Ack"
"2613","213.726000","::20e:e:e:e","::201:1:1:1","UDP","56","24","8765  >  5678 Len=8"
"2614","213.728504","","","IEEE 802.15.4","56","","Ack"
"2615","213.735000","::201:1:1:1","::20e:e:e:e","UDP","202","24","5678  >  8765 Len=8"
"2616","213.737504","","","IEEE 802.15.4","202","","Ack"
"2617","214.380000","::20b:b:b:b","::202:2:2:2","UDP","154","24","8765  >  5678 Len=8"
"2618","214.382504","","","IEEE 802.15.4","154","","Ack"
"2619","214.394000","::202:2:2:2","::20b:b:b:b","UDP","190","24","5678  >  8765 Len=8"
"2620","214.396504","","","IEEE 802.15.4","190","","Ack"
"2621","214.610000","fe80::212:12:12:12","ff02::1a","ICMPv6","108","76","RPL Control (DODAG Information Object)"
"2622","214.676000","::207:7:7:7","::202:2:2:2","UDP","80","24","8765  >  5678 Len=8"
"2623","214.678504","","","IEEE 802.15.4","80","","Ack"
"2624","214.694000","::202:2:2:2","::207:7:7:7","UDP","191","24","5678  >  8765 Len=8"
"2625","214.696504","","","IEEE 802.15.4","191","","Ack"
"2626","215.754000","fe80::202:2:2:2","ff02::1a","ICMPv6","192","76","RPL Control (DODAG Information Object)"
"2627","215.819000","::204:4:4:4","::202:2:2:2","UDP","111","24","8765  >  5678 Len=8"
"2628","215.821504","","","IEEE 802.15.4","111","","Ack"
"2629","215.862000","::202:2:2:2","::204:4:4:4","UDP","193","24","5678  >  8765 Len=8"
"2630","215.864504","","","IEEE 802.15.4","193","","Ack"
"2631","216.027000","::20d:d:d:d","::202:2:2:2","UDP","74","24","8765  >  5678 Len=8"
"2632","216.029504","","","IEEE 802.15.4","74","","Ack"
"2633","216.049000","::202:2:2:2","::20d:d:d:d","UDP","194","24","5678  >  8765 Len=8"
"2634","216.051504","","","IEEE 802.15.4","194","","Ack"
"2635","216.171000","::20c:c:c:c","::202:2:2:2","UDP","75","24","8765  >  5678 Len=8"
"2636","216.173504","","","IEEE 802.15.4","75","","Ack"
"2637","216.208000","::202:2:2:2","::20c:c:c:c","UDP","195","24","5678  >  8765 Len=8"
"2638","216.210504","","","IEEE 802.15.4","195","","Ack"
"2639","216.480000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","223","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"2640","216.484936","","","IEEE 802.15.4","223","","Ack"
"2641","216.498000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","224","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"2642","216.502904","","","IEEE 802.15.4","224","","Ack"
"2643","216.515000","::215:15:15:15","::202:2:2:2","UDP","225","249","8765  >  5678 Len=233"
"2644","216.518656","","","IEEE 802.15.4","225","","Ack"
"2645","216.552000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","196","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2646","216.556936","","","IEEE 802.15.4","196","","Ack"
"2647","216.581000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","197","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"2648","216.585904","","","IEEE 802.15.4","197","","Ack"
"2649","216.590000","::202:2:2:2","::215:15:15:15","UDP","198","249","5678  >  8765 Len=233"
"2650","216.593656","","","IEEE 802.15.4","198","","Ack"
"2651","217.207000","::206:6:6:6","::202:2:2:2","UDP","224","24","8765  >  5678 Len=8"
"2652","217.209504","","","IEEE 802.15.4","224","","Ack"
"2653","217.238000","::202:2:2:2","::206:6:6:6","UDP","199","24","5678  >  8765 Len=8"
"2654","217.240504","","","IEEE 802.15.4","199","","Ack"
"2655","217.348000","::20a:a:a:a","::202:2:2:2","UDP","26","24","8765  >  5678 Len=8"
"2656","217.350504","","","IEEE 802.15.4","26","","Ack"
"2657","217.384000","::202:2:2:2","::20a:a:a:a","UDP","200","24","5678  >  8765 Len=8"
"2658","217.386504","","","IEEE 802.15.4","200","","Ack"
"2659","217.560000","::205:5:5:5","::201:1:1:1","UDP","162","24","8765  >  5678 Len=8"
"2660","217.562504","","","IEEE 802.15.4","162","","Ack"
"2661","217.574000","::201:1:1:1","::205:5:5:5","UDP","203","24","5678  >  8765 Len=8"
"2662","217.576504","","","IEEE 802.15.4","203","","Ack"
"2663","217.779000","::209:9:9:9","::201:1:1:1","UDP","180","24","8765  >  5678 Len=8"
"2664","217.781504","","","IEEE 802.15.4","180","","Ack"
"2665","217.792000","::201:1:1:1","::209:9:9:9","UDP","204","24","5678  >  8765 Len=8"
"2666","217.794504","","","IEEE 802.15.4","204","","Ack"
"2667","217.845000","fe80::205:5:5:5","fe80::203:3:3:3","ICMPv6","163","76","RPL Control (DODAG Information Object)"
"2668","217.849200","","","IEEE 802.15.4","163","","Ack"
"2669","217.875000","fe80::20a:a:a:a","ff02::1a","ICMPv6","27","76","RPL Control (DODAG Information Object)"
"2670","218.092000","::211:11:11:11","::202:2:2:2","UDP","81","24","8765  >  5678 Len=8"
"2671","218.094504","","","IEEE 802.15.4","81","","Ack"
"2672","218.109000","::202:2:2:2","::211:11:11:11","UDP","201","24","5678  >  8765 Len=8"
"2673","218.111504","","","IEEE 802.15.4","201","","Ack"
"2674","218.428000","::203:3:3:3","::201:1:1:1","UDP","117","24","8765  >  5678 Len=8"
"2675","218.430504","","","IEEE 802.15.4","117","","Ack"
"2676","218.460000","::201:1:1:1","::203:3:3:3","UDP","205","24","5678  >  8765 Len=8"
"2677","218.462504","","","IEEE 802.15.4","205","","Ack"
"2678","218.782000","fe80::20d:d:d:d","fe80::207:7:7:7","ICMPv6","75","76","RPL Control (DODAG Information Object)"
"2679","218.786200","","","IEEE 802.15.4","75","","Ack"
"2680","218.904000","::208:8:8:8","::202:2:2:2","UDP","18","24","8765  >  5678 Len=8"
"2681","218.906504","","","IEEE 802.15.4","18","","Ack"
"2682","218.943000","::202:2:2:2","::208:8:8:8","UDP","202","24","5678  >  8765 Len=8"
"2683","218.945504","","","IEEE 802.15.4","202","","Ack"
"2684","219.396000","::210:10:10:10","::201:1:1:1","UDP","159","24","8765  >  5678 Len=8"
"2685","219.398504","","","IEEE 802.15.4","159","","Ack"
"2686","219.423000","::201:1:1:1","::210:10:10:10","UDP","206","24","5678  >  8765 Len=8"
"2687","219.425504","","","IEEE 802.15.4","206","","Ack"
"2688","219.560000","::20f:f:f:f","::202:2:2:2","UDP","40","24","8765  >  5678 Len=8"
"2689","219.562504","","","IEEE 802.15.4","40","","Ack"
"2690","219.586000","::202:2:2:2","::20f:f:f:f","UDP","203","24","5678  >  8765 Len=8"
"2691","219.588504","","","IEEE 802.15.4","203","","Ack"
"2692","219.605000","fe80::206:6:6:6","ff02::1a","ICMPv6","225","76","RPL Control (DODAG Information Object)"
"2693","219.670000","fe80::20c:c:c:c","fe80::204:4:4:4","ICMPv6","76","76","RPL Control (DODAG Information Object)"
"2694","219.674200","","","IEEE 802.15.4","76","","Ack"
"2695","219.719000","::20e:e:e:e","::201:1:1:1","UDP","57","24","8765  >  5678 Len=8"
"2696","219.721504","","","IEEE 802.15.4","57","","Ack"
"2697","219.757000","::201:1:1:1","::20e:e:e:e","UDP","207","24","5678  >  8765 Len=8"
"2698","219.759504","","","IEEE 802.15.4","207","","Ack"
"2699","219.863000","::212:12:12:12","::201:1:1:1","UDP","109","24","8765  >  5678 Len=8"
"2700","219.865504","","","IEEE 802.15.4","109","","Ack"
"2701","219.879000","::201:1:1:1","::212:12:12:12","UDP","208","24","5678  >  8765 Len=8"
"2702","219.881504","","","IEEE 802.15.4","208","","Ack"
"2703","220.350000","::20b:b:b:b","::202:2:2:2","UDP","155","24","8765  >  5678 Len=8"
"2704","220.352504","","","IEEE 802.15.4","155","","Ack"
"2705","220.384000","::202:2:2:2","::20b:b:b:b","UDP","204","24","5678  >  8765 Len=8"
"2706","220.386504","","","IEEE 802.15.4","204","","Ack"
"2707","220.509000","fe80::210:10:10:10","ff02::1a","ICMPv6","160","76","RPL Control (DODAG Information Object)"
"2708","220.683000","::207:7:7:7","::202:2:2:2","UDP","81","24","8765  >  5678 Len=8"
"2709","220.685504","","","IEEE 802.15.4","81","","Ack"
"2710","220.726000","::202:2:2:2","::207:7:7:7","UDP","205","24","5678  >  8765 Len=8"
"2711","220.728504","","","IEEE 802.15.4","205","","Ack"
"2712","221.829000","::204:4:4:4","::202:2:2:2","UDP","112","24","8765  >  5678 Len=8"
"2713","221.831504","","","IEEE 802.15.4","112","","Ack"
"2714","221.871000","::202:2:2:2","::204:4:4:4","UDP","206","24","5678  >  8765 Len=8"
"2715","221.873504","","","IEEE 802.15.4","206","","Ack"
"2716","222.030000","::20d:d:d:d","::202:2:2:2","UDP","76","24","8765  >  5678 Len=8"
"2717","222.032504","","","IEEE 802.15.4","76","","Ack"
"2718","222.061000","::202:2:2:2","::20d:d:d:d","UDP","207","24","5678  >  8765 Len=8"
"2719","222.063504","","","IEEE 802.15.4","207","","Ack"
"2720","222.165000","::20c:c:c:c","::202:2:2:2","UDP","77","24","8765  >  5678 Len=8"
"2721","222.167504","","","IEEE 802.15.4","77","","Ack"
"2722","222.191000","::202:2:2:2","::20c:c:c:c","UDP","208","24","5678  >  8765 Len=8"
"2723","222.193504","","","IEEE 802.15.4","208","","Ack"
"2724","222.879000","fe80::207:7:7:7","ff02::1a","ICMPv6","82","76","RPL Control (DODAG Information Object)"
"2725","223.211000","::206:6:6:6","::202:2:2:2","UDP","226","24","8765  >  5678 Len=8"
"2726","223.213504","","","IEEE 802.15.4","226","","Ack"
"2727","223.224000","::202:2:2:2","::206:6:6:6","UDP","209","24","5678  >  8765 Len=8"
"2728","223.226504","","","IEEE 802.15.4","209","","Ack"
"2729","223.339000","::20a:a:a:a","::202:2:2:2","UDP","28","24","8765  >  5678 Len=8"
"2730","223.341504","","","IEEE 802.15.4","28","","Ack"
"2731","223.356000","::202:2:2:2","::20a:a:a:a","UDP","210","24","5678  >  8765 Len=8"
"2732","223.358504","","","IEEE 802.15.4","210","","Ack"
"2733","223.579000","::205:5:5:5","::201:1:1:1","UDP","164","24","8765  >  5678 Len=8"
"2734","223.581504","","","IEEE 802.15.4","164","","Ack"
"2735","223.595000","::201:1:1:1","::205:5:5:5","UDP","209","24","5678  >  8765 Len=8"
"2736","223.597504","","","IEEE 802.15.4","209","","Ack"
"2737","223.685000","fe80::20f:f:f:f","fe80::204:4:4:4","ICMPv6","41","76","RPL Control (DODAG Information Object)"
"2738","223.689200","","","IEEE 802.15.4","41","","Ack"
"2739","223.787000","::209:9:9:9","::201:1:1:1","UDP","181","24","8765  >  5678 Len=8"
"2740","223.789504","","","IEEE 802.15.4","181","","Ack"
"2741","223.795000","::201:1:1:1","::209:9:9:9","UDP","210","24","5678  >  8765 Len=8"
"2742","223.797504","","","IEEE 802.15.4","210","","Ack"
"2743","224.100000","::211:11:11:11","::202:2:2:2","UDP","82","24","8765  >  5678 Len=8"
