"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"873","70.871472","","","IEEE 802.15.4","135","","Ack"
"874","71.017000","::20d:d:d:d","::202:2:2:2","UDP","44","23","8765  >  5678 Len=7"
"875","71.019472","","","IEEE 802.15.4","44","","Ack"
"876","71.034000","::202:2:2:2","::20d:d:d:d","UDP","136","23","5678  >  8765 Len=7"
"877","71.036472","","","IEEE 802.15.4","136","","Ack"
"878","71.270000","fe80::20d:d:d:d","fe80::207:7:7:7","ICMPv6","45","76","RPL Control (DODAG Information Object)"
"879","71.274200","","","IEEE 802.15.4","45","","Ack"
"880","72.208000","::206:6:6:6","::202:2:2:2","UDP","190","23","8765  >  5678 Len=7"
"881","72.210472","","","IEEE 802.15.4","190","","Ack"
"882","72.248000","::202:2:2:2","::206:6:6:6","UDP","137","23","5678  >  8765 Len=7"
"883","72.250472","","","IEEE 802.15.4","137","","Ack"
"884","72.358000","::20a:a:a:a","::202:2:2:2","UDP","248","23","8765  >  5678 Len=7"
"885","72.360472","","","IEEE 802.15.4","248","","Ack"
"886","72.393000","::202:2:2:2","::20a:a:a:a","UDP","138","23","5678  >  8765 Len=7"
"887","72.395472","","","IEEE 802.15.4","138","","Ack"
"888","72.779000","::209:9:9:9","::201:1:1:1","UDP","148","23","8765  >  5678 Len=7"
"889","72.781472","","","IEEE 802.15.4","148","","Ack"
"890","72.809000","::201:1:1:1","::209:9:9:9","UDP","83","23","5678  >  8765 Len=7"
"891","72.811472","","","IEEE 802.15.4","83","","Ack"
"892","73.231000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","219","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"893","73.235936","","","IEEE 802.15.4","219","","Ack"
"894","73.265000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","220","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"895","73.269904","","","IEEE 802.15.4","220","","Ack"
"896","73.297000","::216:16:16:16","::201:1:1:1","UDP","221","222","8765  >  5678 Len=206"
"897","73.299792","","","IEEE 802.15.4","221","","Ack"
"898","73.325000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","84","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"899","73.329936","","","IEEE 802.15.4","84","","Ack"
"900","73.366000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","85","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"901","73.370904","","","IEEE 802.15.4","85","","Ack"
"902","73.387000","::201:1:1:1","::216:16:16:16","UDP","86","222","5678  >  8765 Len=206"
"903","73.389792","","","IEEE 802.15.4","86","","Ack"
"904","73.409000","::203:3:3:3","::201:1:1:1","UDP","85","23","8765  >  5678 Len=7"
"905","73.411472","","","IEEE 802.15.4","85","","Ack"
"906","73.447000","::201:1:1:1","::203:3:3:3","UDP","87","23","5678  >  8765 Len=7"
"907","73.449472","","","IEEE 802.15.4","87","","Ack"
"908","73.493000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","188","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"909","73.497936","","","IEEE 802.15.4","188","","Ack"
"910","73.518000","::215:15:15:15","::202:2:2:2","UDP","189","143","8765  >  5678 Len=127"
"911","73.521336","","","IEEE 802.15.4","189","","Ack"
"912","73.521432","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","145","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"913","73.526368","","","IEEE 802.15.4","145","","Ack"
"914","73.530000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","139","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"915","73.534936","","","IEEE 802.15.4","139","","Ack"
"916","73.545000","::202:2:2:2","::215:15:15:15","UDP","140","143","5678  >  8765 Len=127"
"917","73.548336","","","IEEE 802.15.4","140","","Ack"
"918","73.569000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","146","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"919","73.573904","","","IEEE 802.15.4","146","","Ack"
"920","73.577000","::217:17:17:17","::201:1:1:1","UDP","147","255","8765  >  5678 Len=239"
"921","73.580848","","","IEEE 802.15.4","147","","Ack"
"922","73.585944","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","88","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"923","73.590880","","","IEEE 802.15.4","88","","Ack"
"924","73.622000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","89","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"925","73.626904","","","IEEE 802.15.4","89","","Ack"
"926","73.665000","::201:1:1:1","::217:17:17:17","UDP","90","255","5678  >  8765 Len=239"
"927","73.668848","","","IEEE 802.15.4","90","","Ack"
"928","73.702000","fe80::20c:c:c:c","fe80::20d:d:d:d","ICMPv6","44","76","RPL Control (DODAG Information Object)"
"929","73.706200","","","IEEE 802.15.4","44","","Ack"
"930","73.926000","::208:8:8:8","::202:2:2:2","UDP","242","23","8765  >  5678 Len=7"
"931","73.928472","","","IEEE 802.15.4","242","","Ack"
"932","73.946000","::202:2:2:2","::208:8:8:8","UDP","141","23","5678  >  8765 Len=7"
"933","73.948472","","","IEEE 802.15.4","141","","Ack"
"934","74.731000","::20e:e:e:e","::201:1:1:1","UDP","27","23","8765  >  5678 Len=7"
"935","74.733472","","","IEEE 802.15.4","27","","Ack"
"936","74.737000","::201:1:1:1","::20e:e:e:e","UDP","91","23","5678  >  8765 Len=7"
"937","74.739472","","","IEEE 802.15.4","91","","Ack"
"938","74.905000","fe80::217:17:17:17","fe80::213:13:13:13","ICMPv6","148","76","RPL Control (DODAG Information Object)"
"939","74.909200","","","IEEE 802.15.4","148","","Ack"
"940","75.027000","fe80::20a:a:a:a","ff02::1a","ICMPv6","249","76","RPL Control (DODAG Information Object)"
"941","75.358000","::20b:b:b:b","::202:2:2:2","UDP","122","23","8765  >  5678 Len=7"
"942","75.360472","","","IEEE 802.15.4","122","","Ack"
"943","75.383000","::202:2:2:2","::20b:b:b:b","UDP","142","23","5678  >  8765 Len=7"
"944","75.385472","","","IEEE 802.15.4","142","","Ack"
"945","75.389000","fe80::211:11:11:11","ff02::1a","ICMPv6","47","76","RPL Control (DODAG Information Object)"
"946","75.514000","fe80::216:16:16:16","ff02::1a","ICMPv6","222","76","RPL Control (DODAG Information Object)"
"947","75.909000","::212:12:12:12","::201:1:1:1","UDP","96","23","8765  >  5678 Len=7"
"948","75.911472","","","IEEE 802.15.4","96","","Ack"
"949","75.919000","::201:1:1:1","::212:12:12:12","UDP","92","23","5678  >  8765 Len=7"
"950","75.921472","","","IEEE 802.15.4","92","","Ack"
"951","76.023000","::214:14:14:14","::202:2:2:2","UDP","127","23","8765  >  5678 Len=7"
"952","76.025472","","","IEEE 802.15.4","127","","Ack"
"953","76.039000","::202:2:2:2","::214:14:14:14","UDP","143","23","5678  >  8765 Len=7"
"954","76.041472","","","IEEE 802.15.4","143","","Ack"
"955","76.270000","::213:13:13:13","::201:1:1:1","UDP","236","23","8765  >  5678 Len=7"
"956","76.272472","","","IEEE 802.15.4","236","","Ack"
"957","76.281000","::201:1:1:1","::213:13:13:13","UDP","93","23","5678  >  8765 Len=7"
"958","76.283472","","","IEEE 802.15.4","93","","Ack"
"959","76.381000","fe80::204:4:4:4","ff02::1a","ICMPv6","79","76","RPL Control (DODAG Information Object)"
"960","77.176000","::20c:c:c:c","::202:2:2:2","UDP","45","23","8765  >  5678 Len=7"
"961","77.178472","","","IEEE 802.15.4","45","","Ack"
"962","77.195000","::202:2:2:2","::20c:c:c:c","UDP","144","23","5678  >  8765 Len=7"
"963","77.197472","","","IEEE 802.15.4","144","","Ack"
"964","77.440000","::210:10:10:10","::201:1:1:1","UDP","128","23","8765  >  5678 Len=7"
"965","77.442472","","","IEEE 802.15.4","128","","Ack"
"966","77.474000","::201:1:1:1","::210:10:10:10","UDP","94","23","5678  >  8765 Len=7"
"967","77.476472","","","IEEE 802.15.4","94","","Ack"
"968","77.532000","fe80::209:9:9:9","fe80::213:13:13:13","ICMPv6","149","76","RPL Control (DODAG Information Object)"
"969","77.536200","","","IEEE 802.15.4","149","","Ack"
"970","77.686000","fe80::203:3:3:3","ff02::1a","ICMPv6","86","76","RPL Control (DODAG Information Object)"
"971","78.600000","::205:5:5:5","::201:1:1:1","UDP","133","23","8765  >  5678 Len=7"
"972","78.602472","","","IEEE 802.15.4","133","","Ack"
"973","78.626000","::201:1:1:1","::205:5:5:5","UDP","95","23","5678  >  8765 Len=7"
"974","78.628472","","","IEEE 802.15.4","95","","Ack"
"975","79.088000","::211:11:11:11","::202:2:2:2","UDP","48","23","8765  >  5678 Len=7"
"976","79.090472","","","IEEE 802.15.4","48","","Ack"
"977","79.132000","::202:2:2:2","::211:11:11:11","UDP","145","23","5678  >  8765 Len=7"
"978","79.134472","","","IEEE 802.15.4","145","","Ack"
"979","79.172000","fe80::20e:e:e:e","fe80::217:17:17:17","ICMPv6","28","76","RPL Control (DODAG Information Object)"
"980","79.176200","","","IEEE 802.15.4","28","","Ack"
"981","79.558000","::20f:f:f:f","::202:2:2:2","UDP","9","23","8765  >  5678 Len=7"
"982","79.560472","","","IEEE 802.15.4","9","","Ack"
"983","79.597000","::202:2:2:2","::20f:f:f:f","UDP","146","23","5678  >  8765 Len=7"
"984","79.599472","","","IEEE 802.15.4","146","","Ack"
"985","80.702000","::207:7:7:7","::202:2:2:2","UDP","50","23","8765  >  5678 Len=7"
"986","80.704472","","","IEEE 802.15.4","50","","Ack"
"987","80.735000","::202:2:2:2","::207:7:7:7","UDP","147","23","5678  >  8765 Len=7"
"988","80.737472","","","IEEE 802.15.4","147","","Ack"
"989","81.832000","::204:4:4:4","::202:2:2:2","UDP","80","23","8765  >  5678 Len=7"
"990","81.834472","","","IEEE 802.15.4","80","","Ack"
"991","81.853000","::202:2:2:2","::204:4:4:4","UDP","148","23","5678  >  8765 Len=7"
"992","81.855472","","","IEEE 802.15.4","148","","Ack"
"993","82.058000","::20d:d:d:d","::202:2:2:2","UDP","46","23","8765  >  5678 Len=7"
"994","82.060472","","","IEEE 802.15.4","46","","Ack"
"995","82.070000","::202:2:2:2","::20d:d:d:d","UDP","149","23","5678  >  8765 Len=7"
"996","82.072472","","","IEEE 802.15.4","149","","Ack"
"997","83.202000","::206:6:6:6","::202:2:2:2","UDP","191","23","8765  >  5678 Len=7"
"998","83.204472","","","IEEE 802.15.4","191","","Ack"
"999","83.208000","::202:2:2:2","::206:6:6:6","UDP","150","23","5678  >  8765 Len=7"
"1000","83.210472","","","IEEE 802.15.4","150","","Ack"
"1001","83.360000","::20a:a:a:a","::202:2:2:2","UDP","250","23","8765  >  5678 Len=7"
"1002","83.362472","","","IEEE 802.15.4","250","","Ack"
"1003","83.387000","::202:2:2:2","::20a:a:a:a","UDP","151","23","5678  >  8765 Len=7"
"1004","83.389472","","","IEEE 802.15.4","151","","Ack"
"1005","83.780000","::209:9:9:9","::201:1:1:1","UDP","150","23","8765  >  5678 Len=7"
"1006","83.782472","","","IEEE 802.15.4","150","","Ack"
"1007","83.790000","::201:1:1:1","::209:9:9:9","UDP","96","23","5678  >  8765 Len=7"
"1008","83.792472","","","IEEE 802.15.4","96","","Ack"
"1009","84.234000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","223","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"1010","84.238936","","","IEEE 802.15.4","223","","Ack"
"1011","84.261000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","224","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"1012","84.265904","","","IEEE 802.15.4","224","","Ack"
"1013","84.285000","::216:16:16:16","::201:1:1:1","UDP","225","215","8765  >  5678 Len=199"
"1014","84.287568","","","IEEE 802.15.4","225","","Ack"
"1015","84.312000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","97","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"1016","84.316936","","","IEEE 802.15.4","97","","Ack"
"1017","84.333000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","98","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"1018","84.337904","","","IEEE 802.15.4","98","","Ack"
"1019","84.356000","::201:1:1:1","::216:16:16:16","UDP","99","215","5678  >  8765 Len=199"
"1020","84.358568","","","IEEE 802.15.4","99","","Ack"
"1021","84.425000","::203:3:3:3","::201:1:1:1","UDP","87","23","8765  >  5678 Len=7"
"1022","84.427472","","","IEEE 802.15.4","87","","Ack"
"1023","84.463000","::201:1:1:1","::203:3:3:3","UDP","100","23","5678  >  8765 Len=7"
"1024","84.465472","","","IEEE 802.15.4","100","","Ack"
"1025","84.464472","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","190","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"1026","84.469408","::201:1:1:1","::203:3:3:3","UDP","100","23","5678  >  8765 Len=7"
"1027","84.471880","","","IEEE 802.15.4","100","","Ack"
"1028","84.492000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","190","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"1029","84.496936","","","IEEE 802.15.4","190","","Ack"
"1030","84.518000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","149","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"1031","84.522936","","","IEEE 802.15.4","149","","Ack"
"1032","84.526000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","191","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"1033","84.528000","::217:17:17:17","::201:1:1:1","UDP","150","137","8765  >  5678 Len=121"
"1034","84.545000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","150","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"1035","84.547000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","191","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"1036","84.567000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","150","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"1037","84.570144","","","IEEE 802.15.4","150","","Ack"
"1038","84.581000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","191","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"1039","84.585904","","","IEEE 802.15.4","191","","Ack"
"1040","84.604000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","101","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"1041","84.608936","","","IEEE 802.15.4","101","","Ack"
"1042","84.621000","::215:15:15:15","::202:2:2:2","UDP","192","229","8765  >  5678 Len=213"
"1043","84.621000","::201:1:1:1","::217:17:17:17","UDP","102","137","5678  >  8765 Len=121"
"1044","84.624144","","","IEEE 802.15.4","102","","Ack"
"1045","84.651000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","192","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"1046","84.654016","","","IEEE 802.15.4","192","","Ack"
"1047","84.697000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","152","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"1048","84.701936","","","IEEE 802.15.4","152","","Ack"
"1049","84.742000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","153","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"1050","84.746904","","","IEEE 802.15.4","153","","Ack"
"1051","84.751000","::202:2:2:2","::215:15:15:15","UDP","154","229","5678  >  8765 Len=213"
"1052","84.754016","","","IEEE 802.15.4","154","","Ack"
"1053","84.908000","::208:8:8:8","::202:2:2:2","UDP","243","23","8765  >  5678 Len=7"
"1054","84.910472","","","IEEE 802.15.4","243","","Ack"
"1055","84.913568","::202:2:2:2","::208:8:8:8","UDP","155","23","5678  >  8765 Len=7"
"1056","84.916040","","","IEEE 802.15.4","155","","Ack"
"1057","85.733000","::20e:e:e:e","::201:1:1:1","UDP","29","23","8765  >  5678 Len=7"
"1058","85.735472","","","IEEE 802.15.4","29","","Ack"
"1059","85.751000","::201:1:1:1","::20e:e:e:e","UDP","103","23","5678  >  8765 Len=7"
"1060","85.753472","","","IEEE 802.15.4","103","","Ack"
"1061","86.386000","::20b:b:b:b","::202:2:2:2","UDP","123","23","8765  >  5678 Len=7"
"1062","86.388472","","","IEEE 802.15.4","123","","Ack"
"1063","86.419000","::202:2:2:2","::20b:b:b:b","UDP","156","23","5678  >  8765 Len=7"
"1064","86.421472","","","IEEE 802.15.4","156","","Ack"
"1065","88.163000","::20c:c:c:c","::202:2:2:2","UDP","46","23","8765  >  5678 Len=7"
"1066","88.165472","","","IEEE 802.15.4","46","","Ack"
"1067","88.185000","::202:2:2:2","::20c:c:c:c","UDP","157","23","5678  >  8765 Len=7"
"1068","88.187472","","","IEEE 802.15.4","157","","Ack"
"1069","88.462000","::210:10:10:10","::201:1:1:1","UDP","129","23","8765  >  5678 Len=7"
"1070","88.464472","","","IEEE 802.15.4","129","","Ack"
"1071","88.497000","::201:1:1:1","::210:10:10:10","UDP","104","23","5678  >  8765 Len=7"
"1072","88.499472","","","IEEE 802.15.4","104","","Ack"
"1073","89.588000","::205:5:5:5","::201:1:1:1","UDP","134","23","8765  >  5678 Len=7"
"1074","89.590472","","","IEEE 802.15.4","134","","Ack"
"1075","89.612000","::201:1:1:1","::205:5:5:5","UDP","105","23","5678  >  8765 Len=7"
"1076","89.614472","","","IEEE 802.15.4","105","","Ack"
"1077","90.091000","::211:11:11:11","::202:2:2:2","UDP","49","23","8765  >  5678 Len=7"
"1078","90.093472","","","IEEE 802.15.4","49","","Ack"
"1079","90.122000","::202:2:2:2","::211:11:11:11","UDP","158","23","5678  >  8765 Len=7"
"1080","90.124472","","","IEEE 802.15.4","158","","Ack"
"1081","90.547000","::20f:f:f:f","::202:2:2:2","UDP","10","23","8765  >  5678 Len=7"
"1082","90.549472","","","IEEE 802.15.4","10","","Ack"
"1083","90.567000","::202:2:2:2","::20f:f:f:f","UDP","159","23","5678  >  8765 Len=7"
"1084","90.569472","","","IEEE 802.15.4","159","","Ack"
"1085","91.686000","::207:7:7:7","::202:2:2:2","UDP","51","23","8765  >  5678 Len=7"
"1086","91.688472","","","IEEE 802.15.4","51","","Ack"
"1087","91.700000","::202:2:2:2","::207:7:7:7","UDP","160","23","5678  >  8765 Len=7"
"1088","91.702472","","","IEEE 802.15.4","160","","Ack"
"1089","91.903000","::212:12:12:12","::201:1:1:1","UDP","97","23","8765  >  5678 Len=7"
"1090","91.905472","","","IEEE 802.15.4","97","","Ack"
"1091","91.948000","::201:1:1:1","::212:12:12:12","UDP","106","23","5678  >  8765 Len=7"
"1092","91.950472","","","IEEE 802.15.4","106","","Ack"
"1093","92.045000","::214:14:14:14","::202:2:2:2","UDP","128","23","8765  >  5678 Len=7"
"1094","92.047472","","","IEEE 802.15.4","128","","Ack"
"1095","92.088000","::202:2:2:2","::214:14:14:14","UDP","161","23","5678  >  8765 Len=7"
"1096","92.090472","","","IEEE 802.15.4","161","","Ack"
"1097","92.270000","::213:13:13:13","::201:1:1:1","UDP","237","23","8765  >  5678 Len=7"
"1098","92.272472","","","IEEE 802.15.4","237","","Ack"
"1099","92.309000","::201:1:1:1","::213:13:13:13","UDP","107","23","5678  >  8765 Len=7"
"1100","92.311472","","","IEEE 802.15.4","107","","Ack"
"1101","92.825000","::204:4:4:4","::202:2:2:2","UDP","81","23","8765  >  5678 Len=7"
"1102","92.827472","","","IEEE 802.15.4","81","","Ack"
"1103","92.846000","::202:2:2:2","::204:4:4:4","UDP","162","23","5678  >  8765 Len=7"
"1104","92.848472","","","IEEE 802.15.4","162","","Ack"
"1105","93.021000","::20d:d:d:d","::202:2:2:2","UDP","47","23","8765  >  5678 Len=7"
"1106","93.023472","","","IEEE 802.15.4","47","","Ack"
"1107","93.047000","::202:2:2:2","::20d:d:d:d","UDP","163","23","5678  >  8765 Len=7"
"1108","93.049472","","","IEEE 802.15.4","163","","Ack"
"1109","94.180000","::206:6:6:6","::202:2:2:2","UDP","192","23","8765  >  5678 Len=7"
"1110","94.182472","","","IEEE 802.15.4","192","","Ack"
"1111","94.225000","::202:2:2:2","::206:6:6:6","UDP","164","23","5678  >  8765 Len=7"
"1112","94.227472","","","IEEE 802.15.4","164","","Ack"
"1113","94.350000","::20a:a:a:a","::202:2:2:2","UDP","251","23","8765  >  5678 Len=7"
"1114","94.352472","","","IEEE 802.15.4","251","","Ack"
"1115","94.362000","::202:2:2:2","::20a:a:a:a","UDP","165","23","5678  >  8765 Len=7"
"1116","94.364472","","","IEEE 802.15.4","165","","Ack"
"1117","94.802000","::209:9:9:9","::201:1:1:1","UDP","151","23","8765  >  5678 Len=7"
"1118","94.804472","","","IEEE 802.15.4","151","","Ack"
"1119","94.827000","::201:1:1:1","::209:9:9:9","UDP","108","23","5678  >  8765 Len=7"
"1120","94.829472","","","IEEE 802.15.4","108","","Ack"
