"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"1717","245.719504","","","IEEE 802.15.4","19","","Ack"
"1718","245.749000","::203:3:3:3","::201:1:1:1","UDP","108","24","8765  >  5678 Len=8"
"1719","245.751504","","","IEEE 802.15.4","108","","Ack"
"1720","245.783000","::201:1:1:1","::203:3:3:3","UDP","20","24","5678  >  8765 Len=8"
"1721","245.785504","","","IEEE 802.15.4","20","","Ack"
"1722","247.059000","::206:6:6:6","::201:1:1:1","UDP","211","24","8765  >  5678 Len=8"
"1723","247.061760","","","IEEE 802.15.4","211","","Ack"
"1724","247.076000","::206:6:6:6","::201:1:1:1","UDP","23","24","8765  >  5678 Len=8"
"1725","247.078792","","","IEEE 802.15.4","23","","Ack"
"1726","247.089000","::201:1:1:1","::206:6:6:6","UDP","21","32","5678  >  8765 Len=8"
"1727","247.091760","","","IEEE 802.15.4","21","","Ack"
"1728","247.131000","::201:1:1:1","::206:6:6:6","UDP","24","32","5678  >  8765 Len=8"
"1729","247.134048","","","IEEE 802.15.4","24","","Ack"
"1730","248.721000","fe80::208:8:8:8","fe80::20c:c:c:c","ICMPv6","54","76","RPL Control (DODAG Information Object)"
"1731","248.725200","","","IEEE 802.15.4","54","","Ack"
"1732","248.955000","::209:9:9:9","::201:1:1:1","UDP","170","24","8765  >  5678 Len=8"
"1733","248.957504","","","IEEE 802.15.4","170","","Ack"
"1734","248.974000","::201:1:1:1","::209:9:9:9","UDP","22","24","5678  >  8765 Len=8"
"1735","248.976504","","","IEEE 802.15.4","22","","Ack"
"1736","250.742000","::20a:a:a:a","::201:1:1:1","UDP","14","24","8765  >  5678 Len=8"
"1737","250.744504","","","IEEE 802.15.4","14","","Ack"
"1738","250.750000","::201:1:1:1","::20a:a:a:a","UDP","23","24","5678  >  8765 Len=8"
"1739","250.752504","","","IEEE 802.15.4","23","","Ack"
"1740","251.127000","::207:7:7:7","::201:1:1:1","UDP","66","24","8765  >  5678 Len=8"
"1741","251.129760","","","IEEE 802.15.4","66","","Ack"
"1742","251.161000","::207:7:7:7","::201:1:1:1","UDP","55","24","8765  >  5678 Len=8"
"1743","251.163792","","","IEEE 802.15.4","55","","Ack"
"1744","251.177000","::201:1:1:1","::207:7:7:7","UDP","24","32","5678  >  8765 Len=8"
"1745","251.179760","","","IEEE 802.15.4","24","","Ack"
"1746","251.194000","::201:1:1:1","::207:7:7:7","UDP","56","32","5678  >  8765 Len=8"
"1747","251.197048","","","IEEE 802.15.4","56","","Ack"
"1748","251.307000","::20b:b:b:b","::201:1:1:1","UDP","143","24","8765  >  5678 Len=8"
"1749","251.309760","","","IEEE 802.15.4","143","","Ack"
"1750","251.325000","::20b:b:b:b","::201:1:1:1","UDP","25","24","8765  >  5678 Len=8"
"1751","251.327792","","","IEEE 802.15.4","25","","Ack"
"1752","251.332000","::201:1:1:1","::20b:b:b:b","UDP","25","32","5678  >  8765 Len=8"
"1753","251.334760","","","IEEE 802.15.4","25","","Ack"
"1754","251.361000","::201:1:1:1","::20b:b:b:b","UDP","26","32","5678  >  8765 Len=8"
"1755","251.364048","","","IEEE 802.15.4","26","","Ack"
"1756","252.380000","::202:2:2:2","::201:1:1:1","UDP","27","24","8765  >  5678 Len=8"
"1757","252.382504","","","IEEE 802.15.4","27","","Ack"
"1758","252.397000","::201:1:1:1","::202:2:2:2","UDP","26","24","5678  >  8765 Len=8"
"1759","252.399504","","","IEEE 802.15.4","26","","Ack"
"1760","252.661000","::205:5:5:5","::201:1:1:1","UDP","152","24","8765  >  5678 Len=8"
"1761","252.663760","","","IEEE 802.15.4","152","","Ack"
"1762","252.692000","::205:5:5:5","::201:1:1:1","UDP","28","24","8765  >  5678 Len=8"
"1763","252.694792","","","IEEE 802.15.4","28","","Ack"
"1764","252.733000","::201:1:1:1","::205:5:5:5","UDP","27","32","5678  >  8765 Len=8"
"1765","252.735760","","","IEEE 802.15.4","27","","Ack"
"1766","252.749000","::201:1:1:1","::205:5:5:5","UDP","29","32","5678  >  8765 Len=8"
"1767","252.752048","","","IEEE 802.15.4","29","","Ack"
"1768","252.881000","fe80::20b:b:b:b","fe80::208:8:8:8","ICMPv6","144","76","RPL Control (DODAG Information Object)"
"1769","252.885200","","","IEEE 802.15.4","144","","Ack"
"1770","254.036000","::20c:c:c:c","::201:1:1:1","UDP","67","24","8765  >  5678 Len=8"
"1771","254.038504","","","IEEE 802.15.4","67","","Ack"
"1772","254.046000","::201:1:1:1","::20c:c:c:c","UDP","28","24","5678  >  8765 Len=8"
"1773","254.048504","","","IEEE 802.15.4","28","","Ack"
"1774","254.266000","fe80::20c:c:c:c","fe80::208:8:8:8","ICMPv6","68","76","RPL Control (DODAG Information Object)"
"1775","254.270200","","","IEEE 802.15.4","68","","Ack"
"1776","255.676000","::203:3:3:3","::201:1:1:1","UDP","109","24","8765  >  5678 Len=8"
"1777","255.678504","","","IEEE 802.15.4","109","","Ack"
"1778","255.688000","::201:1:1:1","::203:3:3:3","UDP","29","24","5678  >  8765 Len=8"
"1779","255.690504","","","IEEE 802.15.4","29","","Ack"
"1780","255.918000","::208:8:8:8","::201:1:1:1","UDP","57","24","8765  >  5678 Len=8"
"1781","255.920504","","","IEEE 802.15.4","57","","Ack"
"1782","255.944000","::201:1:1:1","::208:8:8:8","UDP","30","24","5678  >  8765 Len=8"
"1783","255.946504","","","IEEE 802.15.4","30","","Ack"
"1784","256.293000","::204:4:4:4","::201:1:1:1","UDP","101","24","8765  >  5678 Len=8"
"1785","256.295760","","","IEEE 802.15.4","101","","Ack"
"1786","256.299000","::204:4:4:4","::201:1:1:1","UDP","30","24","8765  >  5678 Len=8"
"1787","256.301792","","","IEEE 802.15.4","30","","Ack"
"1788","256.305000","::201:1:1:1","::204:4:4:4","UDP","31","32","5678  >  8765 Len=8"
"1789","256.307760","","","IEEE 802.15.4","31","","Ack"
"1790","256.335000","::201:1:1:1","::204:4:4:4","UDP","31","32","5678  >  8765 Len=8"
"1791","256.338048","","","IEEE 802.15.4","31","","Ack"
"1792","256.562000","::206:6:6:6","::201:1:1:1","UDP","212","24","8765  >  5678 Len=8"
"1793","256.564760","","","IEEE 802.15.4","212","","Ack"
"1794","256.591000","::206:6:6:6","::201:1:1:1","UDP","32","24","8765  >  5678 Len=8"
"1795","256.593792","","","IEEE 802.15.4","32","","Ack"
"1796","256.633000","::201:1:1:1","::206:6:6:6","UDP","32","32","5678  >  8765 Len=8"
"1797","256.635760","","","IEEE 802.15.4","32","","Ack"
"1798","256.662000","::201:1:1:1","::206:6:6:6","UDP","33","32","5678  >  8765 Len=8"
"1799","256.665048","","","IEEE 802.15.4","33","","Ack"
"1800","258.747000","::209:9:9:9","::201:1:1:1","UDP","171","24","8765  >  5678 Len=8"
"1801","258.749504","","","IEEE 802.15.4","171","","Ack"
"1802","258.787000","::201:1:1:1","::209:9:9:9","UDP","33","24","5678  >  8765 Len=8"
"1803","258.789504","","","IEEE 802.15.4","33","","Ack"
"1804","260.384000","::20b:b:b:b","::201:1:1:1","UDP","145","24","8765  >  5678 Len=8"
"1805","260.386760","","","IEEE 802.15.4","145","","Ack"
"1806","260.408000","::20b:b:b:b","::201:1:1:1","UDP","34","24","8765  >  5678 Len=8"
"1807","260.410792","","","IEEE 802.15.4","34","","Ack"
"1808","260.442000","::201:1:1:1","::20b:b:b:b","UDP","34","32","5678  >  8765 Len=8"
"1809","260.444760","","","IEEE 802.15.4","34","","Ack"
"1810","260.460000","::201:1:1:1","::20b:b:b:b","UDP","35","32","5678  >  8765 Len=8"
"1811","260.463048","","","IEEE 802.15.4","35","","Ack"
"1812","260.899000","::20a:a:a:a","::201:1:1:1","UDP","15","24","8765  >  5678 Len=8"
"1813","260.901504","","","IEEE 802.15.4","15","","Ack"
"1814","260.923000","::201:1:1:1","::20a:a:a:a","UDP","35","24","5678  >  8765 Len=8"
"1815","260.925504","","","IEEE 802.15.4","35","","Ack"
"1816","261.737000","::207:7:7:7","::201:1:1:1","UDP","67","24","8765  >  5678 Len=8"
"1817","261.739760","","","IEEE 802.15.4","67","","Ack"
"1818","261.756000","::207:7:7:7","::201:1:1:1","UDP","58","24","8765  >  5678 Len=8"
"1819","261.758792","","","IEEE 802.15.4","58","","Ack"
"1820","261.793000","::201:1:1:1","::207:7:7:7","UDP","36","32","5678  >  8765 Len=8"
"1821","261.795760","","","IEEE 802.15.4","36","","Ack"
"1822","261.837000","::201:1:1:1","::207:7:7:7","UDP","59","32","5678  >  8765 Len=8"
"1823","261.840048","","","IEEE 802.15.4","59","","Ack"
"1824","262.306000","::205:5:5:5","::201:1:1:1","UDP","153","24","8765  >  5678 Len=8"
"1825","262.308760","","","IEEE 802.15.4","153","","Ack"
"1826","262.326000","::205:5:5:5","::201:1:1:1","UDP","36","24","8765  >  5678 Len=8"
"1827","262.328792","","","IEEE 802.15.4","36","","Ack"
"1828","262.360000","::201:1:1:1","::205:5:5:5","UDP","37","32","5678  >  8765 Len=8"
"1829","262.362760","","","IEEE 802.15.4","37","","Ack"
"1830","262.385000","::201:1:1:1","::205:5:5:5","UDP","37","32","5678  >  8765 Len=8"
"1831","262.388048","","","IEEE 802.15.4","37","","Ack"
"1832","262.974000","::202:2:2:2","::201:1:1:1","UDP","38","24","8765  >  5678 Len=8"
"1833","262.976504","","","IEEE 802.15.4","38","","Ack"
"1834","262.985000","::201:1:1:1","::202:2:2:2","UDP","38","24","5678  >  8765 Len=8"
"1835","262.987504","","","IEEE 802.15.4","38","","Ack"
"1836","263.828000","fe80::204:4:4:4","ff02::1a","ICMPv6","102","76","RPL Control (DODAG Information Object)"
"1837","264.840000","fe80::207:7:7:7","ff02::1a","ICMPv6","68","76","RPL Control (DODAG Information Object)"
"1838","264.968000","::20c:c:c:c","::201:1:1:1","UDP","69","24","8765  >  5678 Len=8"
"1839","264.970504","","","IEEE 802.15.4","69","","Ack"
"1840","264.993000","::201:1:1:1","::20c:c:c:c","UDP","39","24","5678  >  8765 Len=8"
"1841","264.995504","","","IEEE 802.15.4","39","","Ack"
"1842","265.055000","::203:3:3:3","::201:1:1:1","UDP","110","24","8765  >  5678 Len=8"
"1843","265.057504","","","IEEE 802.15.4","110","","Ack"
"1844","265.096000","::201:1:1:1","::203:3:3:3","UDP","40","24","5678  >  8765 Len=8"
"1845","265.098504","","","IEEE 802.15.4","40","","Ack"
"1846","265.380000","::208:8:8:8","::201:1:1:1","UDP","60","24","8765  >  5678 Len=8"
"1847","265.382504","","","IEEE 802.15.4","60","","Ack"
"1848","265.417000","::201:1:1:1","::208:8:8:8","UDP","41","24","5678  >  8765 Len=8"
"1849","265.419504","","","IEEE 802.15.4","41","","Ack"
"1850","265.891000","::204:4:4:4","::201:1:1:1","UDP","103","24","8765  >  5678 Len=8"
"1851","265.893760","","","IEEE 802.15.4","103","","Ack"
"1852","265.916000","::204:4:4:4","::201:1:1:1","UDP","39","24","8765  >  5678 Len=8"
"1853","265.918792","","","IEEE 802.15.4","39","","Ack"
"1854","265.927000","::201:1:1:1","::204:4:4:4","UDP","42","32","5678  >  8765 Len=8"
"1855","265.929760","","","IEEE 802.15.4","42","","Ack"
"1856","265.966000","::201:1:1:1","::204:4:4:4","UDP","40","32","5678  >  8765 Len=8"
"1857","265.969048","","","IEEE 802.15.4","40","","Ack"
"1858","265.973000","::206:6:6:6","::201:1:1:1","UDP","213","24","8765  >  5678 Len=8"
"1859","265.975760","","","IEEE 802.15.4","213","","Ack"
"1860","265.984000","::206:6:6:6","::201:1:1:1","UDP","41","24","8765  >  5678 Len=8"
"1861","265.986792","","","IEEE 802.15.4","41","","Ack"
"1862","266.017000","::201:1:1:1","::206:6:6:6","UDP","43","32","5678  >  8765 Len=8"
"1863","266.019760","","","IEEE 802.15.4","43","","Ack"
"1864","266.032000","::201:1:1:1","::206:6:6:6","UDP","42","32","5678  >  8765 Len=8"
"1865","266.035048","","","IEEE 802.15.4","42","","Ack"
"1866","267.790000","fe80::20a:a:a:a","ff02::1a","ICMPv6","16","76","RPL Control (DODAG Information Object)"
"1867","269.079000","::209:9:9:9","::201:1:1:1","UDP","172","24","8765  >  5678 Len=8"
"1868","269.081504","","","IEEE 802.15.4","172","","Ack"
"1869","269.111000","::201:1:1:1","::209:9:9:9","UDP","44","24","5678  >  8765 Len=8"
"1870","269.113504","","","IEEE 802.15.4","44","","Ack"
"1871","269.716000","::20b:b:b:b","::201:1:1:1","UDP","146","24","8765  >  5678 Len=8"
"1872","269.718760","","","IEEE 802.15.4","146","","Ack"
"1873","269.755000","::20b:b:b:b","::201:1:1:1","UDP","43","24","8765  >  5678 Len=8"
"1874","269.757792","","","IEEE 802.15.4","43","","Ack"
"1875","269.793000","::201:1:1:1","::20b:b:b:b","UDP","45","32","5678  >  8765 Len=8"
"1876","269.795760","","","IEEE 802.15.4","45","","Ack"
"1877","269.834000","::201:1:1:1","::20b:b:b:b","UDP","44","32","5678  >  8765 Len=8"
"1878","269.837048","","","IEEE 802.15.4","44","","Ack"
"1879","270.037000","fe80::206:6:6:6","ff02::1a","ICMPv6","214","76","RPL Control (DODAG Information Object)"
"1880","270.201000","fe80::205:5:5:5","fe80::208:8:8:8","ICMPv6","154","76","RPL Control (DODAG Information Object)"
"1881","270.205200","","","IEEE 802.15.4","154","","Ack"
"1882","270.985000","::20a:a:a:a","::201:1:1:1","UDP","17","24","8765  >  5678 Len=8"
"1883","270.987504","","","IEEE 802.15.4","17","","Ack"
"1884","270.999000","::201:1:1:1","::20a:a:a:a","UDP","46","24","5678  >  8765 Len=8"
"1885","271.001504","","","IEEE 802.15.4","46","","Ack"
"1886","271.433000","::207:7:7:7","::201:1:1:1","UDP","69","24","8765  >  5678 Len=8"
"1887","271.435760","","","IEEE 802.15.4","69","","Ack"
"1888","271.463000","::207:7:7:7","::201:1:1:1","UDP","61","24","8765  >  5678 Len=8"
"1889","271.465792","","","IEEE 802.15.4","61","","Ack"
"1890","271.485000","::201:1:1:1","::207:7:7:7","UDP","47","32","5678  >  8765 Len=8"
"1891","271.487760","","","IEEE 802.15.4","47","","Ack"
"1892","271.500000","::201:1:1:1","::207:7:7:7","UDP","62","32","5678  >  8765 Len=8"
"1893","271.503048","","","IEEE 802.15.4","62","","Ack"
"1894","271.520000","::205:5:5:5","::201:1:1:1","UDP","155","24","8765  >  5678 Len=8"
"1895","271.522760","","","IEEE 802.15.4","155","","Ack"
"1896","271.547000","::205:5:5:5","::201:1:1:1","UDP","45","24","8765  >  5678 Len=8"
"1897","271.549792","","","IEEE 802.15.4","45","","Ack"
"1898","271.561000","::201:1:1:1","::205:5:5:5","UDP","48","32","5678  >  8765 Len=8"
"1899","271.563760","","","IEEE 802.15.4","48","","Ack"
"1900","271.571000","::201:1:1:1","::205:5:5:5","UDP","46","32","5678  >  8765 Len=8"
"1901","271.574048","","","IEEE 802.15.4","46","","Ack"
"1902","272.407000","::202:2:2:2","::201:1:1:1","UDP","47","24","8765  >  5678 Len=8"
"1903","272.409504","","","IEEE 802.15.4","47","","Ack"
"1904","272.428000","::201:1:1:1","::202:2:2:2","UDP","49","24","5678  >  8765 Len=8"
"1905","272.430504","","","IEEE 802.15.4","49","","Ack"
"1906","275.222000","::20c:c:c:c","::201:1:1:1","UDP","70","24","8765  >  5678 Len=8"
"1907","275.224504","","","IEEE 802.15.4","70","","Ack"
"1908","275.255000","::201:1:1:1","::20c:c:c:c","UDP","50","24","5678  >  8765 Len=8"
"1909","275.257504","","","IEEE 802.15.4","50","","Ack"
"1910","275.351000","::203:3:3:3","::201:1:1:1","UDP","111","24","8765  >  5678 Len=8"
"1911","275.353504","","","IEEE 802.15.4","111","","Ack"
"1912","275.385000","::201:1:1:1","::203:3:3:3","UDP","51","24","5678  >  8765 Len=8"
"1913","275.387504","","","IEEE 802.15.4","51","","Ack"
"1914","275.410000","::204:4:4:4","::201:1:1:1","UDP","104","24","8765  >  5678 Len=8"
"1915","275.412760","","","IEEE 802.15.4","104","","Ack"
"1916","275.420000","::204:4:4:4","::201:1:1:1","UDP","48","24","8765  >  5678 Len=8"
"1917","275.422792","","","IEEE 802.15.4","48","","Ack"
"1918","275.463000","::201:1:1:1","::204:4:4:4","UDP","52","32","5678  >  8765 Len=8"
"1919","275.465760","","","IEEE 802.15.4","52","","Ack"
"1920","275.504000","::201:1:1:1","::204:4:4:4","UDP","49","32","5678  >  8765 Len=8"
"1921","275.507048","","","IEEE 802.15.4","49","","Ack"
"1922","275.770000","::208:8:8:8","::201:1:1:1","UDP","63","24","8765  >  5678 Len=8"
"1923","275.772504","","","IEEE 802.15.4","63","","Ack"
"1924","275.785000","::201:1:1:1","::208:8:8:8","UDP","53","24","5678  >  8765 Len=8"
"1925","275.787504","","","IEEE 802.15.4","53","","Ack"
"1926","275.850000","::206:6:6:6","::201:1:1:1","UDP","215","24","8765  >  5678 Len=8"
"1927","275.852760","","","IEEE 802.15.4","215","","Ack"
"1928","275.855856","::206:6:6:6","::201:1:1:1","UDP","50","24","8765  >  5678 Len=8"
"1929","275.858648","","","IEEE 802.15.4","50","","Ack"
"1930","275.892000","::201:1:1:1","::206:6:6:6","UDP","54","32","5678  >  8765 Len=8"
"1931","275.894760","","","IEEE 802.15.4","54","","Ack"
"1932","275.926000","::201:1:1:1","::206:6:6:6","UDP","51","32","5678  >  8765 Len=8"
"1933","275.929048","","","IEEE 802.15.4","51","","Ack"
"1934","277.100000","fe80::209:9:9:9","fe80::20c:c:c:c","ICMPv6","173","76","RPL Control (DODAG Information Object)"
"1935","277.104200","","","IEEE 802.15.4","173","","Ack"
"1936","278.624000","::209:9:9:9","::201:1:1:1","UDP","174","24","8765  >  5678 Len=8"
"1937","278.626504","","","IEEE 802.15.4","174","","Ack"
"1938","278.653000","::201:1:1:1","::209:9:9:9","UDP","55","24","5678  >  8765 Len=8"
"1939","278.655504","","","IEEE 802.15.4","55","","Ack"
"1940","280.178000","::20b:b:b:b","::201:1:1:1","UDP","147","24","8765  >  5678 Len=8"
"1941","280.180760","","","IEEE 802.15.4","147","","Ack"
"1942","280.190000","::20b:b:b:b","::201:1:1:1","UDP","52","24","8765  >  5678 Len=8"
"1943","280.192792","","","IEEE 802.15.4","52","","Ack"
"1944","280.195888","::201:1:1:1","::20b:b:b:b","UDP","56","32","5678  >  8765 Len=8"
"1945","280.198648","","","IEEE 802.15.4","56","","Ack"
"1946","280.201744","::201:1:1:1","::20b:b:b:b","UDP","53","32","5678  >  8765 Len=8"
"1947","280.204792","","","IEEE 802.15.4","53","","Ack"
"1948","280.479000","::207:7:7:7","::201:1:1:1","UDP","70","24","8765  >  5678 Len=8"
"1949","280.481760","","","IEEE 802.15.4","70","","Ack"
"1950","280.495000","::207:7:7:7","::201:1:1:1","UDP","64","24","8765  >  5678 Len=8"
"1951","280.497792","","","IEEE 802.15.4","64","","Ack"
"1952","280.509000","::201:1:1:1","::207:7:7:7","UDP","57","32","5678  >  8765 Len=8"
"1953","280.511760","","","IEEE 802.15.4","57","","Ack"
"1954","280.533000","::201:1:1:1","::207:7:7:7","UDP","65","32","5678  >  8765 Len=8"
"1955","280.536048","","","IEEE 802.15.4","65","","Ack"
"1956","280.851000","::205:5:5:5","::201:1:1:1","UDP","156","24","8765  >  5678 Len=8"
"1957","280.853760","","","IEEE 802.15.4","156","","Ack"
"1958","280.872000","::205:5:5:5","::201:1:1:1","UDP","54","24","8765  >  5678 Len=8"
"1959","280.874792","","","IEEE 802.15.4","54","","Ack"
"1960","280.915000","::201:1:1:1","::205:5:5:5","UDP","58","32","5678  >  8765 Len=8"
"1961","280.917760","","","IEEE 802.15.4","58","","Ack"
"1962","280.931000","::201:1:1:1","::205:5:5:5","UDP","55","32","5678  >  8765 Len=8"
"1963","280.934048","","","IEEE 802.15.4","55","","Ack"
"1964","281.805000","::20a:a:a:a","::201:1:1:1","UDP","18","24","8765  >  5678 Len=8"
"1965","281.807504","","","IEEE 802.15.4","18","","Ack"
"1966","281.843000","::201:1:1:1","::20a:a:a:a","UDP","59","24","5678  >  8765 Len=8"
"1967","281.845504","","","IEEE 802.15.4","59","","Ack"
"1968","282.096000","::202:2:2:2","::201:1:1:1","UDP","56","24","8765  >  5678 Len=8"
"1969","282.098504","","","IEEE 802.15.4","56","","Ack"
"1970","282.108000","::201:1:1:1","::202:2:2:2","UDP","60","24","5678  >  8765 Len=8"
"1971","282.110504","","","IEEE 802.15.4","60","","Ack"
"1972","283.736000","fe80::202:2:2:2","fe80::203:3:3:3","ICMPv6","57","76","RPL Control (DODAG Information Object)"
"1973","283.740200","","","IEEE 802.15.4","57","","Ack"
"1974","284.757000","::20c:c:c:c","::201:1:1:1","UDP","71","24","8765  >  5678 Len=8"
"1975","284.759504","","","IEEE 802.15.4","71","","Ack"
"1976","284.762600","::201:1:1:1","::20c:c:c:c","UDP","61","24","5678  >  8765 Len=8"
"1977","284.765104","","","IEEE 802.15.4","61","","Ack"
"1978","284.983000","fe80::20a:a:a:a","fe80::20c:c:c:c","ICMPv6","19","76","RPL Control (DODAG Information Object)"
"1979","284.987200","","","IEEE 802.15.4","19","","Ack"
"1980","285.636000","::206:6:6:6","::201:1:1:1","UDP","216","24","8765  >  5678 Len=8"
"1981","285.638760","","","IEEE 802.15.4","216","","Ack"
"1982","285.650000","::206:6:6:6","::201:1:1:1","UDP","58","24","8765  >  5678 Len=8"
"1983","285.652792","","","IEEE 802.15.4","58","","Ack"
"1984","285.683000","::201:1:1:1","::206:6:6:6","UDP","62","32","5678  >  8765 Len=8"
"1985","285.685760","","","IEEE 802.15.4","62","","Ack"
"1986","285.688856","::201:1:1:1","::206:6:6:6","UDP","59","32","5678  >  8765 Len=8"
"1987","285.691904","","","IEEE 802.15.4","59","","Ack"
"1988","285.811000","::208:8:8:8","::201:1:1:1","UDP","66","24","8765  >  5678 Len=8"
"1989","285.813504","","","IEEE 802.15.4","66","","Ack"
"1990","285.827000","::201:1:1:1","::208:8:8:8","UDP","63","24","5678  >  8765 Len=8"
"1991","285.829504","","","IEEE 802.15.4","63","","Ack"
"1992","285.968000","::203:3:3:3","::201:1:1:1","UDP","112","24","8765  >  5678 Len=8"
"1993","285.970504","","","IEEE 802.15.4","112","","Ack"
"1994","285.985000","::201:1:1:1","::203:3:3:3","UDP","64","24","5678  >  8765 Len=8"
"1995","285.987504","","","IEEE 802.15.4","64","","Ack"
"1996","286.309000","::204:4:4:4","::201:1:1:1","UDP","105","24","8765  >  5678 Len=8"
"1997","286.311760","","","IEEE 802.15.4","105","","Ack"
"1998","286.319000","::204:4:4:4","::201:1:1:1","UDP","60","24","8765  >  5678 Len=8"
"1999","286.321792","","","IEEE 802.15.4","60","","Ack"
"2000","286.349000","::201:1:1:1","::204:4:4:4","UDP","65","32","5678  >  8765 Len=8"
"2001","286.351760","","","IEEE 802.15.4","65","","Ack"
